battery_percentage,distance,total_chargers,occupied_chargers,queue_length,charging_speed,wait_time
5,0.0564,4,4,0,60,15
5,0.044,5,5,0,60,15
5,0.0953,3,3,3,60,45
5,0.2079,8,8,6,60,15
7,0.0219,6,6,6,60,45
7,0.0735,4,4,0,60,15
7,0.0671,5,5,1,60,15
7,0.0302,3,3,3,60,45
7,0.159,8,8,6,60,15
8,0.1744,6,6,6,60,45
8,0.2322,4,4,0,60,15
8,0.2163,5,5,2,60,15
8,0.1578,3,3,3,60,45
8,0.083,8,8,6,60,15
26,0.0739,6,6,6,60,45
26,0.0178,4,4,0,60,15
26,0.0431,5,5,2,60,15
26,0.0924,3,3,3,60,45
26,0.2296,8,8,7,60,15
41,0.1282,6,6,6,60,45
41,0.1685,4,4,1,60,15
41,0.1433,5,5,2,60,15
41,0.1083,3,3,3,60,45
41,0.0662,8,8,7,60,15
18,0.0737,6,6,6,60,45
18,0.0955,4,4,1,60,15
18,0.0694,5,5,2,60,15
18,0.0621,3,3,3,60,45
18,0.1343,8,8,8,60,45
45,0.1391,6,6,6,60,45
45,0.1915,4,4,1,60,15
45,0.1698,5,5,3,60,15
45,0.1184,3,3,3,60,45
45,0.0219,8,8,8,60,45
19,0.0234,6,6,6,60,45
19,0.0458,4,4,1,60,15
19,0.0464,5,5,4,60,15
19,0.0442,3,3,3,60,45
19,0.1829,8,8,8,60,45
33,0.058,6,6,6,60,45
33,0.1149,4,4,2,60,15
33,0.0984,5,5,4,60,15
33,0.04,3,3,3,60,45
33,0.1067,8,8,8,60,45
8,0.0304,6,0,0,60,0
8,0.0727,4,0,0,60,0
8,0.0514,5,0,0,60,0
8,0.0178,3,0,0,60,0
8,0.1391,8,0,0,60,0
54,0.0983,6,1,0,60,0
54,0.1316,4,0,0,60,0
54,0.1058,5,0,0,60,0
54,0.0807,3,0,0,60,0
54,0.1002,8,0,0,60,0
20,0.0544,6,1,0,60,0
20,0.0527,4,0,0,60,0
20,0.0667,5,0,0,60,0
20,0.0747,3,0,0,60,0
20,0.2111,8,1,0,60,0
77,0.1518,6,2,0,60,0
77,0.2092,4,0,0,60,0
77,0.1924,5,0,0,60,0
77,0.1343,3,0,0,60,0
77,0.0652,8,1,0,60,0
21,0.078,6,2,0,60,0
21,0.1031,4,0,0,60,0
21,0.1111,5,0,0,60,0
21,0.0905,3,0,0,60,0
21,0.2044,8,2,0,60,0
23,0.0533,6,2,0,60,0
23,0.0117,4,0,0,60,0
23,0.0147,5,1,0,60,0
23,0.0688,3,0,0,60,0
23,0.2029,8,2,0,60,0
39,0.0547,6,2,0,60,0
39,0.0636,4,1,0,60,0
39,0.0375,5,1,0,60,0
39,0.0525,3,0,0,60,0
39,0.1602,8,2,0,60,0
18,0.0632,6,2,0,60,0
18,0.0271,4,1,0,60,0
18,0.0166,5,2,0,60,0
18,0.0748,3,0,0,60,0
18,0.2021,8,2,0,60,0
48,0.0378,6,3,0,60,0
48,0.053,4,1,0,60,0
48,0.0281,5,2,0,60,0
48,0.0393,3,0,0,60,0
48,0.1617,8,2,0,60,0
13,0.0727,6,3,0,60,0
13,0.1051,4,1,0,60,0
13,0.0796,5,2,0,60,0
13,0.0568,3,0,0,60,0
13,0.1169,8,3,0,60,0
21,0.0989,6,3,0,60,0
21,0.1503,4,1,0,60,0
21,0.1285,5,2,0,60,0
21,0.078,3,0,0,60,0
21,0.0618,8,4,0,60,0
52,0.0581,6,3,0,60,0
52,0.1098,4,1,0,60,0
52,0.0892,5,2,0,60,0
52,0.0371,3,0,0,60,0
52,0.1028,8,5,0,60,0
61,0.1198,6,3,0,60,0
61,0.1758,4,1,0,60,0
61,0.166,5,2,0,60,0
61,0.1093,3,1,0,60,0
61,0.1207,8,5,0,60,0
9,0.0582,6,4,0,60,0
9,0.0482,4,1,0,60,0
9,0.0236,5,2,0,60,0
9,0.0628,3,1,0,60,0
9,0.1796,8,5,0,60,0
21,0.1343,6,4,0,60,0
21,0.1714,4,1,0,60,0
21,0.1458,5,3,0,60,0
21,0.1149,3,1,0,60,0
21,0.0748,8,5,0,60,0
23,0.0167,6,4,0,60,0
23,0.0424,4,1,0,60,0
23,0.0301,5,3,0,60,0
23,0.0331,3,1,0,60,0
23,0.1715,8,6,0,60,0
8,0.091,6,4,0,60,0
8,0.1482,4,2,0,60,0
8,0.1314,5,3,0,60,0
8,0.0732,3,1,0,60,0
8,0.082,8,6,0,60,0
15,0.1011,6,4,0,60,0
15,0.1587,4,2,0,60,0
15,0.1459,5,3,0,60,0
15,0.0876,3,2,0,60,0
15,0.1017,8,6,0,60,0
20,0.1025,6,5,0,60,0
20,0.157,4,2,0,60,0
20,0.1491,5,3,0,60,0
20,0.0947,3,2,0,60,0
20,0.1327,8,6,0,60,0
13,0.0602,6,5,0,60,0
13,0.07,4,2,0,60,0
13,0.0439,5,3,0,60,0
13,0.0562,3,2,0,60,0
13,0.1571,8,7,0,60,0
44,0.0267,6,5,0,60,0
44,0.0788,4,2,0,60,0
44,0.0724,5,4,0,60,0
44,0.0322,3,2,0,60,0
44,0.1565,8,7,0,60,0
34,0.1388,6,6,0,60,15
34,0.1915,4,2,0,60,0
34,0.1699,5,4,0,60,0
34,0.1182,3,2,0,60,0
34,0.0225,8,7,0,60,0
27,0.1397,6,6,0,60,15
27,0.1678,4,2,0,60,0
27,0.1417,5,4,0,60,0
27,0.1226,3,2,0,60,0
27,0.1035,8,8,0,60,15
25,0.0196,6,6,0,60,15
25,0.0396,4,3,0,60,0
25,0.0352,5,4,0,60,0
25,0.0399,3,2,0,60,0
25,0.1795,8,8,0,60,15
55,0.0562,6,6,0,60,15
55,0.1117,4,3,0,60,0
55,0.1028,5,5,0,60,15
55,0.0497,3,2,0,60,0
55,0.1355,8,8,0,60,15
47,0.0823,6,6,0,60,15
47,0.1287,4,3,0,60,0
47,0.127,5,5,0,60,15
47,0.0834,3,3,0,60,15
47,0.1651,8,8,0,60,15
14,0.089,6,6,0,60,15
14,0.0888,4,4,0,60,15
14,0.0647,5,5,0,60,15
14,0.0845,3,3,0,60,15
14,0.1663,8,8,0,60,15
7,0.1804,6,6,0,60,15
7,0.2154,4,4,0,60,15
7,0.1894,5,5,1,60,15
7,0.1611,3,3,0,60,15
7,0.086,8,8,0,60,15
69,0.1495,6,6,0,60,15
69,0.1837,4,4,0,60,15
69,0.1577,5,5,1,60,15
69,0.1306,3,3,0,60,15
69,0.0834,8,8,1,60,15
36,0.0826,6,6,0,60,15
36,0.1401,4,4,0,60,15
36,0.124,5,5,1,60,15
36,0.0655,3,3,0,60,15
36,0.0908,8,8,2,60,15
11,0.1211,6,6,0,60,15
11,0.1551,4,4,0,60,15
11,0.1293,5,5,1,60,15
11,0.1026,3,3,1,60,15
11,0.0884,8,8,2,60,15
26,0.0489,6,6,0,60,15
26,0.1049,4,4,0,60,15
26,0.0955,5,5,1,60,15
26,0.0424,3,3,1,60,15
26,0.1363,8,8,3,60,15
23,0.032,6,6,0,60,15
23,0.0814,4,4,0,60,15
23,0.0767,5,5,1,60,15
23,0.0385,3,3,2,60,15
23,0.16,8,8,3,60,15
8,0.1675,6,6,1,60,15
8,0.2236,4,4,0,60,15
8,0.2044,5,5,1,60,15
8,0.1483,3,3,2,60,15
8,0.0438,8,8,3,60,15
49,0.103,6,6,1,60,15
49,0.16,4,4,0,60,15
49,0.1427,5,5,1,60,15
49,0.0848,3,3,2,60,15
49,0.0725,8,8,4,60,15
29,0.0212,6,6,1,60,15
29,0.0445,4,4,0,60,15
29,0.0436,5,5,1,60,15
29,0.0421,3,3,2,60,15
29,0.1812,8,8,5,60,15
37,0.0864,6,6,2,60,15
37,0.1207,4,4,0,60,15
37,0.0952,5,5,1,60,15
37,0.0689,3,3,2,60,15
37,0.1044,8,8,5,60,15
29,0.0372,6,6,2,60,15
29,0.0864,4,4,0,60,15
29,0.082,5,5,1,60,15
29,0.0423,3,3,3,60,45
29,0.1593,8,8,5,60,15
42,0.1513,6,6,3,60,15
42,0.207,4,4,0,60,15
42,0.1874,5,5,1,60,15
42,0.1318,3,3,3,60,45
42,0.0365,8,8,5,60,15
52,0.0835,6,6,3,60,15
52,0.1173,4,4,0,60,15
52,0.0917,5,5,1,60,15
52,0.0664,3,3,3,60,45
52,0.1075,8,8,6,60,15
17,0.0855,6,0,0,60,0
17,0.1423,4,0,0,60,0
17,0.1315,5,0,0,60,0
17,0.0746,3,0,0,60,0
17,0.117,8,0,0,60,0
10,0.0798,6,0,0,60,0
10,0.1353,4,0,0,60,0
10,0.1263,5,0,0,60,0
10,0.0716,3,0,0,60,0
10,0.1287,8,1,0,60,0
36,0.0877,6,0,0,60,0
36,0.0369,4,0,0,60,0
36,0.0422,5,0,0,60,0
36,0.101,3,0,0,60,0
36,0.228,8,2,0,60,0
5,0.0283,6,1,0,60,0
5,0.0426,4,0,0,60,0
5,0.0217,5,0,0,60,0
5,0.0372,3,0,0,60,0
5,0.1695,8,2,0,60,0
20,0.1056,6,1,0,60,0
20,0.1227,4,0,0,60,0
20,0.1345,5,1,0,60,0
20,0.119,3,0,0,60,0
20,0.2304,8,2,0,60,0
56,0.0458,6,2,0,60,0
56,0.083,4,0,0,60,0
56,0.0591,5,1,0,60,0
56,0.0312,3,0,0,60,0
56,0.1306,8,2,0,60,0
34,0.1402,6,2,0,60,0
34,0.1954,4,0,0,60,0
34,0.1755,5,1,0,60,0
34,0.1204,3,0,0,60,0
34,0.035,8,3,0,60,0
13,0.0918,6,2,0,60,0
13,0.1026,4,0,0,60,0
13,0.1161,5,1,0,60,0
13,0.1077,3,0,0,60,0
13,0.2286,8,4,0,60,0
14,0.1182,6,3,0,60,0
14,0.1678,4,0,0,60,0
14,0.145,5,1,0,60,0
14,0.0972,3,0,0,60,0
14,0.0447,8,4,0,60,0
57,0.0979,6,3,0,60,0
57,0.1058,4,0,0,60,0
57,0.0806,5,1,0,60,0
57,0.0895,3,0,0,60,0
57,0.1528,8,5,0,60,0
85,0.0556,6,3,0,60,0
85,0.0339,4,0,0,60,0
85,0.0117,5,2,0,60,0
85,0.0649,3,0,0,60,0
85,0.1899,8,5,0,60,0
16,0.113,6,3,0,60,0
16,0.1318,4,1,0,60,0
16,0.1059,5,2,0,60,0
16,0.0996,3,0,0,60,0
16,0.1295,8,5,0,60,0
6,0.0182,6,3,0,60,0
6,0.0707,4,1,0,60,0
6,0.0636,5,2,0,60,0
6,0.0276,3,1,0,60,0
6,0.1589,8,5,0,60,0
35,0.1625,6,4,0,60,0
35,0.2195,4,1,0,60,0
35,0.2015,5,2,0,60,0
35,0.1442,3,1,0,60,0
35,0.0559,8,5,0,60,0
50,0.1615,6,4,0,60,0
50,0.2089,4,1,0,60,0
50,0.1849,5,2,0,60,0
50,0.1406,3,1,0,60,0
50,0.0259,8,6,0,60,0
20,0.0858,6,4,0,60,0
20,0.1041,4,1,0,60,0
20,0.1148,5,2,0,60,0
20,0.1,3,1,0,60,0
20,0.2169,8,7,0,60,0
43,0.1188,6,4,0,60,0
43,0.1703,4,2,0,60,0
43,0.1483,5,2,0,60,0
43,0.098,3,1,0,60,0
43,0.0417,8,7,0,60,0
37,0.1657,6,4,0,60,0
37,0.2214,4,2,0,60,0
37,0.2018,5,2,0,60,0
37,0.1463,3,1,0,60,0
37,0.0383,8,8,0,60,15
21,0.031,6,4,0,60,0
21,0.0888,4,2,0,60,0
21,0.0758,5,2,0,60,0
21,0.0198,3,2,0,60,0
21,0.1351,8,8,0,60,15
41,0.0923,6,4,0,60,0
41,0.0579,4,2,0,60,0
41,0.0473,5,3,0,60,0
41,0.0997,3,2,0,60,0
41,0.2125,8,8,0,60,15
22,0.1612,6,4,0,60,0
22,0.2092,4,2,0,60,0
22,0.1855,5,4,0,60,0
22,0.1402,3,2,0,60,0
22,0.0221,8,8,0,60,15
6,0.0372,6,5,0,60,0
6,0.0935,4,2,0,60,0
6,0.0837,5,4,0,60,0
6,0.0318,3,2,0,60,0
6,0.1403,8,8,0,60,15
24,0.0965,6,5,0,60,0
24,0.1528,4,2,0,60,0
24,0.1346,5,4,0,60,0
24,0.0775,3,3,0,60,15
24,0.0716,8,8,0,60,15
44,0.0699,6,6,0,60,15
44,0.1276,4,2,0,60,0
44,0.1142,5,4,0,60,0
44,0.0558,3,3,0,60,15
44,0.1096,8,8,0,60,15
17,0.0772,6,6,0,60,15
17,0.1346,4,3,0,60,0
17,0.1185,5,4,0,60,0
17,0.06,3,3,0,60,15
17,0.0943,8,8,0,60,15
17,0.0954,6,6,0,60,15
17,0.1261,4,3,0,60,0
17,0.1324,5,5,0,60,15
17,0.1045,3,3,0,60,15
17,0.2042,8,8,0,60,15
54,0.1055,6,6,0,60,15
54,0.1595,4,4,0,60,15
54,0.1391,5,5,0,60,15
54,0.0852,3,3,0,60,15
54,0.0562,8,8,0,60,15
22,0.0464,6,6,0,60,15
22,0.0174,4,4,0,60,15
22,0.0094,5,5,0,60,15
22,0.0614,3,3,0,60,15
22,0.1955,8,8,1,60,15
7,0.1489,6,6,0,60,15
7,0.2014,4,4,0,60,15
7,0.1795,5,5,1,60,15
7,0.1283,3,3,0,60,15
7,0.0128,8,8,1,60,15
15,0.0843,6,6,0,60,15
15,0.1357,4,4,0,60,15
15,0.1305,5,5,1,60,15
15,0.0808,3,3,0,60,15
15,0.148,8,8,2,60,15
14,0.0786,6,6,0,60,15
14,0.0801,4,4,0,60,15
14,0.0553,5,5,1,60,15
14,0.0747,3,3,1,60,15
14,0.1643,8,8,2,60,15
16,0.0337,6,6,0,60,15
16,0.0609,4,4,0,60,15
16,0.0373,5,5,2,60,15
16,0.0306,3,3,1,60,15
16,0.1522,8,8,2,60,15
13,0.1492,6,6,0,60,15
13,0.1865,4,4,0,60,15
13,0.1608,5,5,2,60,15
13,0.1296,3,3,2,60,15
13,0.0716,8,8,2,60,15
22,0.1275,6,6,0,60,15
22,0.1848,4,4,0,60,15
22,0.1724,5,5,2,60,15
22,0.1141,3,3,2,60,15
22,0.1019,8,8,3,60,15
31,0.0657,6,6,0,60,15
31,0.0106,4,4,0,60,15
31,0.0269,5,5,2,60,15
31,0.0819,3,3,2,60,15
31,0.216,8,8,4,60,15
11,0.0498,6,6,0,60,15
11,0.1076,4,4,1,60,15
11,0.0935,5,5,2,60,15
11,0.0352,3,3,2,60,15
11,0.1194,8,8,4,60,15
25,0.1526,6,6,0,60,15
25,0.2101,4,4,1,60,15
25,0.1937,5,5,2,60,15
25,0.1354,3,3,3,60,45
25,0.0694,8,8,4,60,15
17,0.0979,6,6,0,60,15
17,0.1313,4,4,1,60,15
17,0.1365,5,5,2,60,15
17,0.1056,3,3,3,60,45
17,0.2004,8,8,5,60,15
56,0.1466,6,6,1,60,15
56,0.2016,4,4,1,60,15
56,0.1816,5,5,2,60,15
56,0.1268,3,3,3,60,45
56,0.0314,8,8,5,60,15
77,0.0587,6,6,1,60,15
77,0.101,4,4,1,60,15
77,0.1009,5,5,2,60,15
77,0.065,3,3,3,60,45
77,0.1716,8,8,6,60,15
48,0.0799,6,6,2,60,15
48,0.1337,4,4,1,60,15
48,0.1265,5,5,2,60,15
48,0.0739,3,3,3,60,45
48,0.1375,8,8,6,60,15
60,0.0711,6,6,3,60,15
60,0.1069,4,4,1,60,15
60,0.0818,5,5,2,60,15
60,0.0539,3,3,3,60,45
60,0.1121,8,8,6,60,15
40,0.1617,6,6,4,60,15
40,0.2192,4,4,1,60,15
40,0.2024,5,5,2,60,15
40,0.1443,3,3,3,60,45
40,0.0689,8,8,6,60,15
49,0.0551,6,6,4,60,15
49,0.0764,4,4,1,60,15
49,0.0842,5,5,2,60,15
49,0.0711,3,3,3,60,45
49,0.198,8,8,7,60,15
20,0.0816,6,6,5,60,15
20,0.0428,4,4,1,60,15
20,0.0352,5,5,2,60,15
20,0.0914,3,3,3,60,45
20,0.212,8,8,7,60,15
50,0.0773,6,0,0,60,0
50,0.0958,4,0,0,60,0
50,0.0697,5,0,0,60,0
50,0.0667,3,0,0,60,0
50,0.1384,8,0,0,60,0
56,0.0916,6,0,0,60,0
56,0.143,4,0,0,60,0
56,0.1214,5,0,0,60,0
56,0.0707,3,0,0,60,0
56,0.0691,8,1,0,60,0
31,0.1032,6,0,0,60,0
31,0.1279,4,0,0,60,0
31,0.1017,5,0,0,60,0
31,0.0882,3,0,0,60,0
31,0.118,8,2,0,60,0
7,0.0541,6,1,0,60,0
7,0.0701,4,0,0,60,0
7,0.0441,5,0,0,60,0
7,0.0487,3,0,0,60,0
7,0.1518,8,2,0,60,0
18,0.1435,6,1,0,60,0
18,0.2011,4,0,0,60,0
18,0.1849,5,1,0,60,0
18,0.1265,3,0,0,60,0
18,0.0709,8,2,0,60,0
15,0.0362,6,1,0,60,0
15,0.0657,4,0,0,60,0
15,0.0688,5,1,0,60,0
15,0.0527,3,0,0,60,0
15,0.1839,8,3,0,60,0
26,0.042,6,2,0,60,0
26,0.0472,4,0,0,60,0
26,0.0571,5,1,0,60,0
26,0.0625,3,0,0,60,0
26,0.1999,8,3,0,60,0
55,0.1515,6,3,0,60,0
55,0.2083,4,0,0,60,0
55,0.1901,5,1,0,60,0
55,0.133,3,0,0,60,0
55,0.0514,8,3,0,60,0
56,0.1595,6,3,0,60,0
56,0.2164,4,0,0,60,0
56,0.1984,5,1,0,60,0
56,0.1411,3,0,0,60,0
56,0.0547,8,4,0,60,0
11,0.0679,6,3,0,60,0
11,0.0997,4,0,0,60,0
11,0.0742,5,1,0,60,0
11,0.0527,3,0,0,60,0
11,0.1211,8,5,0,60,0
9,0.0972,6,3,0,60,0
9,0.1526,4,0,0,60,0
9,0.1436,5,2,0,60,0
9,0.0882,3,0,0,60,0
9,0.1261,8,5,0,60,0
12,0.1041,6,3,0,60,0
12,0.1554,4,0,0,60,0
12,0.1505,5,2,0,60,0
12,0.0998,3,1,0,60,0
12,0.1505,8,5,0,60,0
13,0.1028,6,4,0,60,0
13,0.1324,4,0,0,60,0
13,0.1064,5,2,0,60,0
13,0.0862,3,1,0,60,0
13,0.1066,8,5,0,60,0
42,0.0653,6,4,0,60,0
42,0.1065,4,1,0,60,0
42,0.1072,5,2,0,60,0
42,0.0716,3,1,0,60,0
42,0.1749,8,5,0,60,0
23,0.1294,6,4,0,60,0
23,0.1845,4,2,0,60,0
23,0.1647,5,2,0,60,0
23,0.1096,3,1,0,60,0
23,0.0408,8,5,0,60,0
88,0.0879,6,4,0,60,0
88,0.1169,4,2,0,60,0
88,0.1237,5,2,0,60,0
88,0.0982,3,1,0,60,0
88,0.2035,8,6,0,60,0
15,0.0832,6,4,0,60,0
15,0.1349,4,2,0,60,0
15,0.1135,5,3,0,60,0
15,0.0623,3,1,0,60,0
15,0.0775,8,6,0,60,0
6,0.0741,6,4,0,60,0
6,0.0413,4,2,0,60,0
6,0.0285,5,3,0,60,0
6,0.083,3,2,0,60,0
6,0.2032,8,6,0,60,0
18,0.1034,6,4,0,60,0
18,0.1559,4,2,0,60,0
18,0.1499,5,4,0,60,0
18,0.0979,3,2,0,60,0
18,0.1445,8,6,0,60,0
14,0.1528,6,5,0,60,0
14,0.1883,4,2,0,60,0
14,0.1624,5,4,0,60,0
14,0.1335,3,2,0,60,0
14,0.0786,8,6,0,60,0
16,0.1152,6,5,0,60,0
16,0.1331,4,2,0,60,0
16,0.1449,5,4,0,60,0
16,0.1279,3,2,0,60,0
16,0.2354,8,7,0,60,0
63,0.0784,6,5,0,60,0
63,0.0674,4,3,0,60,0
63,0.0451,5,4,0,60,0
63,0.0793,3,2,0,60,0
63,0.1807,8,7,0,60,0
15,0.0726,6,5,0,60,0
15,0.0996,4,3,0,60,0
15,0.1065,5,5,0,60,15
15,0.0849,3,2,0,60,0
15,0.1996,8,7,0,60,0
54,0.0318,6,6,0,60,15
54,0.0895,4,3,0,60,0
54,0.076,5,5,0,60,15
54,0.0192,3,2,0,60,0
54,0.1334,8,7,0,60,0
58,0.0346,6,6,0,60,15
58,0.0342,4,3,0,60,0
58,0.0413,5,5,0,60,15
58,0.0555,3,3,0,60,15
58,0.195,8,7,0,60,0
8,0.0733,6,6,0,60,15
8,0.0527,4,4,0,60,15
8,0.033,5,5,0,60,15
8,0.0783,3,3,0,60,15
8,0.191,8,7,0,60,0
73,0.0526,6,6,0,60,15
73,0.0354,4,4,0,60,15
73,0.011,5,5,0,60,15
73,0.0613,3,3,0,60,15
73,0.1863,8,8,0,60,15
16,0.0658,6,6,0,60,15
16,0.1224,4,4,0,60,15
16,0.1053,5,5,1,60,15
16,0.0472,3,3,0,60,15
16,0.0989,8,8,0,60,15
62,0.1073,6,6,0,60,15
62,0.1622,4,4,0,60,15
62,0.1538,5,5,1,60,15
62,0.0987,3,3,1,60,15
62,0.1297,8,8,0,60,15
26,0.1021,6,6,0,60,15
26,0.1415,4,4,0,60,15
26,0.1439,5,5,1,60,15
26,0.1064,3,3,2,60,15
26,0.1889,8,8,0,60,15
56,0.0878,6,6,1,60,15
56,0.0837,4,4,0,60,15
56,0.0602,5,5,1,60,15
56,0.0849,3,3,2,60,15
56,0.1721,8,8,0,60,15
82,0.0481,6,6,1,60,15
82,0.0704,4,4,0,60,15
82,0.0772,5,5,2,60,15
82,0.0648,3,3,2,60,15
82,0.194,8,8,0,60,15
48,0.0799,6,6,2,60,15
48,0.1368,4,4,0,60,15
48,0.1258,5,5,2,60,15
48,0.0688,3,3,2,60,15
48,0.1174,8,8,0,60,15
55,0.0067,6,6,2,60,15
55,0.0609,4,4,0,60,15
55,0.052,5,5,2,60,15
55,0.0235,3,3,3,60,45
55,0.1613,8,8,0,60,15
63,0.0442,6,6,3,60,15
63,0.0999,4,4,0,60,15
63,0.0824,5,5,2,60,15
63,0.0246,3,3,3,60,45
63,0.1168,8,8,0,60,15
39,0.1105,6,6,4,60,15
39,0.1588,4,4,0,60,15
39,0.1357,5,5,2,60,15
39,0.0895,3,3,3,60,45
39,0.0544,8,8,0,60,15
20,0.0777,6,6,4,60,15
20,0.1308,4,4,0,60,15
20,0.1103,5,5,2,60,15
20,0.057,3,3,3,60,45
20,0.0827,8,8,1,60,15
53,0.1267,6,6,5,60,15
53,0.1823,4,4,0,60,15
53,0.163,5,5,2,60,15
53,0.1072,3,3,3,60,45
53,0.0457,8,8,1,60,15
49,0.1184,6,6,5,60,15
49,0.1756,4,4,0,60,15
49,0.1636,5,5,2,60,15
49,0.1055,3,3,3,60,45
49,0.1048,8,8,2,60,15
51,0.1623,6,6,5,60,15
51,0.2118,4,4,0,60,15
51,0.1885,5,5,2,60,15
51,0.1413,3,3,3,60,45
51,0.0134,8,8,3,60,15
78,0.0988,6,6,5,60,15
78,0.1566,4,4,0,60,15
78,0.1419,5,5,2,60,15
78,0.0831,3,3,3,60,45
78,0.0902,8,8,4,60,15
17,0.0259,6,0,0,60,0
17,0.0652,4,0,0,60,0
17,0.064,5,0,0,60,0
17,0.0414,3,0,0,60,0
17,0.1736,8,0,0,60,0
9,0.0894,6,1,0,60,0
9,0.1005,4,0,0,60,0
9,0.0749,5,0,0,60,0
9,0.0805,3,0,0,60,0
9,0.1478,8,0,0,60,0
14,0.0693,6,1,0,60,0
14,0.0925,4,0,0,60,0
14,0.0665,5,0,0,60,0
14,0.0577,3,0,0,60,0
14,0.1343,8,1,0,60,0
27,0.112,6,1,0,60,0
27,0.124,4,0,0,60,0
27,0.1378,5,0,0,60,0
27,0.1267,3,0,0,60,0
27,0.2411,8,2,0,60,0
7,0.1733,6,2,0,60,0
7,0.231,4,0,0,60,0
7,0.215,5,0,0,60,0
7,0.1565,3,0,0,60,0
7,0.081,8,2,0,60,0
82,0.1532,6,2,0,60,0
82,0.185,4,0,0,60,0
82,0.1589,5,0,0,60,0
82,0.1349,3,0,0,60,0
82,0.0919,8,3,0,60,0
19,0.0917,6,2,0,60,0
19,0.1251,4,0,0,60,0
19,0.1301,5,0,0,60,0
19,0.0997,3,0,0,60,0
19,0.1975,8,4,0,60,0
10,0.0515,6,2,0,60,0
10,0.0534,4,0,0,60,0
10,0.0274,5,1,0,60,0
10,0.0533,3,0,0,60,0
10,0.1689,8,4,0,60,0
19,0.067,6,2,0,60,0
19,0.1142,4,0,0,60,0
19,0.1117,5,2,0,60,0
19,0.0688,3,0,0,60,0
19,0.1615,8,4,0,60,0
39,0.1337,6,3,0,60,0
39,0.1914,4,0,0,60,0
39,0.1773,5,2,0,60,0
39,0.1186,3,0,0,60,0
39,0.0887,8,4,0,60,0
37,0.128,6,3,0,60,0
37,0.1819,4,0,0,60,0
37,0.1612,5,2,0,60,0
37,0.1077,3,0,0,60,0
37,0.0356,8,5,0,60,0
33,0.0954,6,3,0,60,0
33,0.1418,4,0,0,60,0
33,0.1183,5,2,0,60,0
33,0.0746,3,0,0,60,0
33,0.0722,8,6,0,60,0
60,0.0411,6,3,0,60,0
60,0.0689,4,0,0,60,0
60,0.0443,5,2,0,60,0
60,0.0337,3,1,0,60,0
60,0.1457,8,6,0,60,0
26,0.0737,6,3,0,60,0
26,0.1036,4,1,0,60,0
26,0.0779,5,2,0,60,0
26,0.0587,3,1,0,60,0
26,0.1206,8,6,0,60,0
37,0.1431,6,4,0,60,0
37,0.2005,4,1,0,60,0
37,0.1837,5,2,0,60,0
37,0.1256,3,1,0,60,0
37,0.0645,8,6,0,60,0
35,0.1131,6,4,0,60,0
35,0.1609,4,1,0,60,0
35,0.1375,5,2,0,60,0
35,0.0921,3,1,0,60,0
35,0.0532,8,7,0,60,0
11,0.0215,6,4,0,60,0
11,0.0384,4,1,0,60,0
11,0.0357,5,3,0,60,0
11,0.042,3,1,0,60,0
11,0.1816,8,7,0,60,0
43,0.0666,6,4,0,60,0
43,0.0709,4,2,0,60,0
43,0.0848,5,3,0,60,0
43,0.0853,3,1,0,60,0
43,0.2169,8,7,0,60,0
46,0.0891,6,5,0,60,0
46,0.1465,4,2,0,60,0
46,0.1301,5,3,0,60,0
46,0.0717,3,1,0,60,0
46,0.0854,8,7,0,60,0
59,0.1678,6,5,0,60,0
59,0.2255,4,2,0,60,0
59,0.2117,5,3,0,60,0
59,0.153,3,2,0,60,0
59,0.1,8,7,0,60,0
6,0.0522,6,5,0,60,0
6,0.0086,4,2,0,60,0
6,0.0176,5,3,0,60,0
6,0.0686,3,2,0,60,0
6,0.204,8,8,0,60,15
10,0.0841,6,5,0,60,0
10,0.1368,4,3,0,60,0
10,0.1159,5,3,0,60,0
10,0.0633,3,2,0,60,0
10,0.0763,8,8,0,60,15
59,0.0692,6,5,0,60,0
59,0.0916,4,3,0,60,0
59,0.1,5,3,0,60,0
59,0.0834,3,3,0,60,15
59,0.2035,8,8,0,60,15
22,0.0261,6,5,0,60,0
22,0.0333,4,3,0,60,0
22,0.0322,5,4,0,60,0
22,0.0461,3,3,0,60,15
22,0.1856,8,8,0,60,15
59,0.0735,6,6,0,60,15
59,0.0876,4,3,0,60,0
59,0.0616,5,4,0,60,0
59,0.0652,3,3,0,60,15
59,0.1467,8,8,0,60,15
23,0.0825,6,6,0,60,15
23,0.0928,4,3,0,60,0
23,0.0671,5,5,0,60,15
23,0.0745,3,3,0,60,15
23,0.1503,8,8,0,60,15
24,0.0544,6,6,0,60,15
24,0.0961,4,4,0,60,15
24,0.0962,5,5,0,60,15
24,0.0618,3,3,0,60,15
24,0.1724,8,8,0,60,15
7,0.0406,6,6,1,60,15
7,0.0192,4,4,0,60,15
7,0.0138,5,5,0,60,15
7,0.0567,3,3,0,60,15
7,0.1927,8,8,0,60,15
38,0.1016,6,6,1,60,15
38,0.159,4,4,0,60,15
38,0.1466,5,5,1,60,15
38,0.0885,3,3,0,60,15
38,0.1042,8,8,0,60,15
77,0.0927,6,6,1,60,15
77,0.1392,4,4,0,60,15
77,0.1158,5,5,1,60,15
77,0.072,3,3,1,60,15
77,0.0745,8,8,0,60,15
15,0.0787,6,6,1,60,15
